country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Bermuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,0.006,0.006999999999999999,0.008,0.008,0.008,0.008,0.3,1.168,1.5290000000000001,1.5290000000000001,1.541,1.557,1.604,1.604,1.6580000000000001,1.715,1.8519999999999999,1.82,1.7830000000000001,1.7819999999999998,1.7919999999999998,1.921,2.178,2.502,2.329,2.62,4.474,6.494,6.891,6.928,7.255,6.975,6.745,7.531000000000001,7.15,7.731,7.879,7.65
Bolivia,1.115,1.166,1.215,1.198,1.215,1.183,1.165,1.1640000000000001,1.296,1.285,1.272,1.4080000000000001,1.3780000000000001,1.4040000000000001,1.381,1.315,1.492,1.605,1.548,1.827,2.0069999999999997,2.162,2.235,2.021,2.1830000000000003,2.001,2.195,2.358,2.383,2.392,2.276,2.443,2.438,2.7,2.415,2.63,1.9969999999999999,2.48
Botswana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,130.359,131.434,142.01,153.061,167.96599999999998,179.636,183.90099999999998,187.378,200.52900000000002,205.965,208.5,219.604,226.00900000000001,237.668,245.666,256.96,269.863,283.561,296.05931,298.436,309.203,274.177,293.45,314.454,330.065,347.673,360.04,388.3,385.67800000000005,409.68,430.751,456.284,446.426,427.475,415.699,404.94800000000004,427.744,419.452
British Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,3.674,3.58,3.0180000000000002,3.318,3.2260000000000004,2.214,2.302,2.512,2.569,2.662,1.859,2.417,2.042,1.923,1.453,2.291,2.89,2.7260000000000004,3.068,2.7539999999999996,2.661,1.72,2.1830000000000003,3.005,3.155,4.311,4.203,2.8510000000000004,2.812,3.443,5.041,2.944,3.26,4.149,4.7589999999999995,5.876,4.256,3.196
Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.013000000000000001,0.02,0.047,0.07200000000000001,0.094,0.114,0.115,0.078,0.12300000000000001,0.09699999999999999,0.053,0.064,0.096,0.1,0.099,0.08,0.11,0.135,0.131,0.11599999999999999,0.081,0.09699999999999999,0.1061,0.0902,0.0935,0.141,0.129
Burundi,0.002,0.002,0.002,0.023,0.039,0.046,0.061,0.094,0.10300000000000001,0.102,0.107,0.11,0.10400000000000001,0.10800000000000001,0.114,0.11699999999999999,0.11699999999999999,0.12,0.109,0.09699999999999999,0.098,0.114,0.126,0.1,0.09,0.095,0.092,0.11599999999999999,0.111,0.12,0.146,0.134,0.145,0.145,0.146,0.142,0.149,0.192
Cambodia,0.049,0.053,0.055,0.04,0.03,0.035,0.04,0.045,0.05,0.054000000000000006,0.062,0.064,0.067,0.069,0.071,0.073,0.077,0.057,0.05,0.044000000000000004,0.046,0.03,0.028999999999999998,0.048,0.040999999999999995,0.057999999999999996,0.063,0.063,0.06,0.055999999999999994,0.052000000000000005,0.071,0.532,1.0170000000000001,1.85,2.0180000000000002,2.635,2.758
Cameroon,1.35,1.79,2.028,2.003,2.106,2.295,2.2969999999999997,2.301,2.489,2.602,2.609,2.642,2.6239999999999997,2.6260000000000003,2.661,2.725,2.839,3.0610000000000004,3.085,3.301,3.408,3.4389999999999996,3.15,3.4930000000000003,3.8810000000000002,3.734,4.496,3.885,4.2669999999999995,4.047,4.276,4.414,3.5260000000000002,4.11,4.588,4.3180000000000005,4.5680000000000005,4.5569999999999995
Canada,252.233,264.94,257.217,265.344,285.585,302.374,309.397,315.358,305.806,290.92400000000004,297.828,309.267,317.677,325.182,332.20300000000003,338.225,357.95099999999996,354.091,335.9,350.402,363.15,338.598,356.098,343.13,346.24699999999996,367.483,358.041,372.36400000000003,380.88599999999997,372.77099999999996,358.337,382.24199999999996,386.656,397.81699999999995,391.306,391.17400000000004,396.043,395.999
Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,0.066,0.065,0.068,0.064,0.069,0.06,0.076,0.073,0.07400000000000001,0.07400000000000001,0.076,0.075,0.077,0.077,0.079,0.08,0.081,0.083,0.081,0.081,0.083,0.08199999999999999,0.08199999999999999,0.083,0.124,0.133,0.139,0.136,0.136,0.135,0.134,0.146,0.149,0.13699999999999998,0.168,0.168,0.16899999999999998,0.15
Chad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,7.443,7.693,8.589,9.131,9.523,10.543,11.572000000000001,12.283,11.665,9.812000000000001,12.815,14.03,18.311,18.772000000000002,18.594,21.495,20.317999999999998,20.497,16.957,14.450999999999999,20.494,22.861,23.986,23.264,23.79,28.008000000000003,30.269000000000002,25.595,27.034000000000002,29.316999999999997,23.888,25.61,24.831,25.439,28.141,29.018,28.765,26.951
China,57.618,64.845,73.656,85.536,85.932,91.476,93.555,99.198,108.009,117.21600000000001,125.13600000000001,123.84899999999999,130.185,149.19299999999998,165.695,187.799,186.468,195.23,204.62099999999998,213.205,222.611,277.096,287.524,283.26599999999996,352.423,395.45300000000003,433.824,482.798,594.05,630.184,738.132,719.434,895.133,949.818,1097.982,1167.0539999999999,1227.0610000000001,1224.99
Colombia,14.533,14.549000000000001,18.32,18.303,20.508000000000003,21.805,25.410999999999998,21.581,24.82,26.901999999999997,27.522,27.479,22.557,28.113000000000003,32.416,32.315,35.632,31.851999999999997,31.006,33.861,32.249,31.976,34.119,36.306999999999995,40.143,39.908,42.845,44.533,46.476000000000006,41.181000000000004,42.413999999999994,50.388000000000005,49.059,50.805,48.738,49.453,50.065,58.192
Comoros,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.003,0.002,0.002,0.002,0.002,0.0004
Congo-Brazzaville,0.099,0.102,0.174,0.22899999999999998,0.248,0.28800000000000003,0.265,0.275,0.28600000000000003,0.39299999999999996,0.485,0.474,0.42100000000000004,0.355,0.319,0.348,0.451,0.446,0.33899999999999997,0.25,0.292,0.331,0.392,0.33899999999999997,0.327,0.35100000000000003,0.368,0.332,0.371,0.327,0.426,0.7829999999999999,0.977,0.961,0.9420000000000001,1.087,1.1159999999999999,1.1909999999999998
Congo-Kinshasa,4.199,4.126,4.08,4.4319999999999995,4.646,4.975,5.204,5.187,5.196000000000001,5.836,5.569,5.206,5.992999999999999,5.473,5.2410000000000005,6.097,6.03,4.974,4.662,5.247000000000001,5.939,5.914,6.0489999999999995,6.098,7.007000000000001,7.319,7.445,7.742000000000001,7.4079999999999995,7.722,7.7410000000000005,7.733,7.527,8.165,8.751,8.847999999999999,9.03,9.407
Cook Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,2.0980000000000003,2.261,2.362,2.805,2.9789999999999996,2.7489999999999997,2.866,2.9739999999999998,3.02,3.287,3.3480000000000003,3.6289999999999996,3.552,3.92,3.907,3.535,3.778,4.776,4.2219999999999995,5.088,5.6339999999999995,5.6129999999999995,5.9239999999999995,5.912000000000001,6.439,6.55,6.595,6.771,7.395,7.276,7.335,7.202999999999999,7.341,6.965,6.831,8.165,8.118,8.774
Cote dIvoire,1.345,1.726,1.7309999999999999,1.067,0.369,1.344,1.179,1.216,1.227,1.25,1.3090000000000002,1.242,1.038,1.087,1.162,1.766,1.764,1.86,1.3630000000000002,1.736,1.746,1.7819999999999998,1.712,1.814,1.838,1.5330000000000001,1.607,1.8940000000000001,1.9969999999999999,2.182,1.671,1.82,1.837,1.6580000000000001,1.964,1.443,2.134,1.6869999999999998
Cuba,0.996,0.9590000000000001,1.043,1.062,1.069,1.053,1.158,1.1440000000000001,1.272,1.281,1.5519999999999998,1.368,1.4169999999999998,0.968,0.946,0.763,1.016,0.9990000000000001,0.875,0.983,1.032,1.004,1.044,0.847,0.8759999999999999,0.48700000000000004,0.499,0.5329999999999999,0.691,0.684,0.551,0.552,0.6609999999999999,0.8059999999999999,0.74,0.7509999999999999,0.7490000000000001,0.7040000000000001
Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.012,0.027000000000000003,0.035,0.052000000000000005,0.05,0.049,0.051,0.051,0.052000000000000005,0.052000000000000005
Denmark,0.03,0.031,0.027999999999999997,0.036000000000000004,0.027999999999999997,0.027000000000000003,0.028999999999999998,0.028999999999999998,0.032,0.027000000000000003,0.237,0.382,0.551,0.757,0.8370000000000001,0.943,1.194,1.379,1.49673,1.8319999999999999,1.886,2.131,2.5340000000000003,3.1830000000000003,3.588,4.012,3.915,3.927,4.02,4.13,5.361000000000001,5.17,5.193,5.042,5.041,4.9639999999999995,5.632999999999999,7.108
Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,0.009000000000000001,0.01,0.009000000000000001,0.015,0.016,0.013999999999999999,0.013000000000000001,0.013999999999999999,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.019,0.019,0.02,0.027000000000000003,0.032,0.032,0.027000000000000003,0.03,0.028999999999999998,0.034,0.027000000000000003,0.027000000000000003,0.021,0.02,0.023,0.023,0.035,0.026000000000000002,0.036000000000000004,0.03,0.024,0.036000000000000004,0.027000000000000003
Dominican Republic,0.6459999999999999,0.883,0.831,0.863,0.639,1.074,0.94,0.99,0.87,0.623,0.41700000000000004,0.578,0.555,1.153,0.573,0.639,0.894,0.706,0.758,1.125,0.792,0.7340000000000001,0.91,1.238,1.67,1.913,1.7790000000000001,1.739,1.413,1.492,1.464,1.558,1.814,1.9609999999999999,1.396,1.008,1.578,2.327
Ecuador,0.878,0.7829999999999999,0.89,1.712,3.1630000000000003,3.761,4.27,4.486000000000001,4.7410000000000005,4.867,4.937,5.025,4.9239999999999995,5.752000000000001,6.499,5.109,6.281000000000001,6.468999999999999,6.441,7.105,7.5329999999999995,7.0,7.45,7.109,7.337999999999999,6.864,7.737,9.896,11.389000000000001,9.347000000000001,8.786,11.3,12.412,11.225,11.742,13.373,16.165,20.347
Egypt,9.699,10.109,10.365,10.094,9.9,8.019,7.92,8.168,7.821000000000001,7.92,9.875,8.545,8.455,10.380999999999998,10.63,11.299000000000001,11.439,11.867,12.1,15.134,13.874,15.29,13.05,13.214,12.843,12.844000000000001,13.129000000000001,15.695,14.864,13.044,13.23,13.12,13.300999999999998,13.534,14.005,13.728,13.033,13.562999999999999
El Salvador,1.073,0.7809999999999999,0.812,0.838,1.062,1.215,1.275,1.165,1.331,1.46,1.4469999999999998,0.853,1.002,1.171,1.194,1.462,1.883,1.436,1.5730000000000002,1.7719999999999998,1.183,1.171,1.15,1.492,1.435,1.7530000000000001,2.1,1.879,2.207,1.732,2.362,2.289,2.217,2.226,2.1519999999999997,1.919,1.902,2.331
Equatorial Guinea,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.002,0.002,0.005,0.006999999999999999,0.006999999999999999,0.077,0.077,0.077,0.052000000000000005,0.052000000000000005,0.027999999999999997,0.027999999999999997,0.08,0.251,0.379,0.389,0.565,0.5710000000000001
Ethiopia,0.473,0.502,0.574,0.623,0.6829999999999999,0.747,0.821,0.8859999999999999,0.956,0.9940000000000001,1.088,1.097,1.127,1.251,1.34,1.4140000000000001,1.495,1.55,1.5630000000000002,1.589,1.6740000000000002,2.017,2.048,2.305,2.545,2.858,3.281,3.395,3.312,3.5380000000000003,4.942,6.244,7.352,8.291,8.954,9.607000000000001,11.663,12.855
Falkland Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faroe Islands,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.062,0.071,0.07400000000000001,0.07400000000000001,0.083,0.073,0.075,0.075,0.069564,0.075066,0.076501,0.069453,0.075,0.075,0.096,0.085,0.09300000000000001,0.098,0.1,0.10300000000000001,0.095,0.091,0.067,0.092,0.099,0.091,0.121,0.132,0.105,0.11
Fiji,0.0,0.0,0.0,0.049,0.285,0.29100000000000004,0.349,0.366,0.34700000000000003,0.34700000000000003,0.401,0.401,0.406,0.406,0.426,0.445,0.446,0.45,0.43792200000000003,0.46985,0.507,0.5429999999999999,0.557,0.43799999999999994,0.47100000000000003,0.441,0.45299999999999996,0.593,0.584,0.531,0.47700000000000004,0.524,0.581,0.58,0.478,0.46799999999999997,0.5429999999999999,0.5479999999999999
Finland,10.115,13.517999999999999,12.958,13.445,13.115,12.210999999999999,12.265999999999998,13.658,13.229000000000001,12.9,15.905999999999999,18.064,19.906,19.299,18.134,19.404,17.885,20.30058,24.592,21.348000000000003,23.215999999999998,21.454,19.77,19.039,25.544,23.322,22.313000000000002,24.145,27.515,21.514,23.930999999999997,23.752,28.104,25.023000000000003,25.377,28.389,27.586,26.945999999999998
France,68.905,71.056,69.67399999999999,68.20100000000001,64.895,61.0,61.79600000000001,69.501,74.8,47.253,54.428000000000004,58.09,70.171,66.039,79.983,74.389,66.829,65.868,64.181,74.992,70.027,78.204,64.572,63.441,64.305,55.982,60.692,62.56399999999999,68.851,62.578,68.359,52.29,66.21,78.449,70.89,63.42,70.13600000000001,59.534
French Guiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.5489999999999999,0.5710000000000001,0.593,0.616,0.639,0.6629999999999999,0.6890000000000001,0.7090000000000001,0.745,0.662,0.568,0.503,0.512,0.502,0.452,0.568
French Polynesia,0.0,0.0,0.0,0.016,0.024,0.032,0.035,0.035,0.057999999999999996,0.064,0.069,0.07400000000000001,0.09,0.094,0.096,0.125,0.133,0.133,0.151,0.087,0.11599999999999999,0.105,0.131,0.154,0.17800000000000002,0.177,0.198,0.22,0.209,0.20800000000000002,0.273,0.223,0.19699999999999998,0.184,0.17,0.17,0.19,0.174
Gabon,0.257,0.408,0.48200000000000004,0.541,0.604,0.66,0.665,0.6679999999999999,0.669,0.693,0.701,0.708,0.716,0.711,0.748,0.792,0.769,0.8079999999999999,0.8109999999999999,0.83,0.802,0.8759999999999999,0.9209999999999999,0.898,0.8909999999999999,0.8109999999999999,0.943,0.8,0.893,0.9440000000000001,0.907,0.8420000000000001,0.909,0.937,0.7959999999999999,0.919,0.9540000000000001,0.8959999999999999
"Gambia, The",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,5.276,5.341,4.941,2.55,1.7990000000000002,2.9960000000000004,4.388999999999999,4.627,4.811,5.178,5.664,6.075,6.5360000000000005,6.228,6.0329999999999995,6.0360000000000005,6.559,6.782,3.792,5.117,6.558,6.557,5.0,3.86,5.242000000000001,5.587000000000001,5.5729999999999995,3.7,6.149,6.824,6.942,7.501,8.006,8.167,8.322000000000001,5.806,5.524,5.579
Gibraltar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,3.3960000000000004,3.398,3.551,2.331,2.852,2.792,3.222,2.7680000000000002,2.354,1.8880000000000001,1.751,3.068,2.318,2.352,2.6489999999999996,3.5980000000000003,4.42,3.9561800000000003,3.84,4.742,3.819,2.258,3.0060000000000002,4.9639999999999995,4.888,5.189,5.945,2.7739999999999996,3.489,5.557,7.75,4.3180000000000005,4.651,6.638,4.784,6.125,6.025,4.272
Greenland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.171,0.158,0.182,0.18,0.192,0.203,0.196,0.204,0.20199999999999999,0.265,0.293,0.335,0.342,0.374,0.392,0.419,0.397,0.384
Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guadeloupe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.057999999999999996,0.068,0.064,0.084,0.068,0.07400000000000001,0.075,0.057999999999999996,0.064,0.061,0.055,0.062,0.046,0.06,0.055999999999999994,0.05,0.066
Guam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,0.5670000000000001,0.39399999999999996,0.54,0.855,0.657,0.7290000000000001,1.758,1.7480000000000002,1.906,2.156,2.411,2.456,2.155,2.271,2.408,2.32501,2.29529,2.34957,2.19213,2.85806,3.083,2.764,2.552,4.077,3.969,4.158,4.4430000000000005,4.448,4.5,4.027,5.369,5.626,6.176,6.778,7.138,6.21,6.657,8.215
Guinea,0.14800000000000002,0.14800000000000002,0.14800000000000002,0.153,0.155,0.161,0.163,0.165,0.168,0.17,0.17300000000000001,0.17600000000000002,0.17800000000000002,0.18,0.182,0.191,0.195,0.285,0.307,0.391,0.406,0.546,0.589,0.396,0.5489999999999999,0.489,0.456,0.5329999999999999,0.524,0.517,0.48200000000000004,0.413,0.486,0.47700000000000004,0.42200000000000004,0.872,1.073,1.101
Guinea-Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.040999999999999995,0.047,0.055999999999999994,0.051,0.055999999999999994,0.045,0.045,0.047,0.045,0.045,0.047,0.053,0.045,0.040999999999999995,0.047,0.047,0.04,0.03
