country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Bhutan,0.005,0.006,0.006999999999999999,0.004,0.009000000000000001,0.021,0.005,0.005,0.004,0.004,0.003,0.005,0.003,0.003,0.003,0.004,0.004,0.025,0.015,0.021,0.02,0.016,0.024,0.018000000000000002,0.021,0.018000000000000002,0.035,0.022000000000000002,0.009000000000000001,0.064,0.132,0.04,0.059000000000000004,0.11199999999999999,0.192,0.163,0.113,0.20800000000000002
Bolivia,0.002,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.006,0.006,0.012,0.025,0.016,0.019,0.015,0.0,0.008,0.006999999999999999,0.01,0.016,0.01,0.009000000000000001,0.009000000000000001,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,0.0,0.01,0.08199999999999999,0.16,0.18600000000000003,0.223,0.24,0.07200000000000001,0.07200000000000001,0.065,0.084,0.106,0.08,0.159,0.31,0.34,0.685,0.748,0.6890000000000001,0.85,0.986,1.183,1.473,1.874,1.91,1.975,2.207,2.519,2.728,2.793,2.985,3.139,3.272,2.819,1.6840000000000002,1.4680000000000002,1.673,0.9420000000000001
Brazil,0.142,0.034,0.013999999999999999,3.4,3.1239999999999997,2.4090000000000003,12.6,17.415,17.984,21.906,24.4,27.088,24.55,28.21,33.11,35.46,40.213,40.478,39.412,39.9,43.0,37.86,36.57,38.2,37.391999999999996,39.202,41.446999999999996,40.866,42.901,41.06399999999999,35.906,38.43,40.722,40.334,33.778,34.641999999999996,41.313,36.510999999999996
British Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,4.698,4.497,4.441,4.582,4.637,7.4510000000000005,5.4270000000000005,5.3260000000000005,5.226,5.434,5.436,3.083,3.15,1.65,1.2,2.0,1.8030000000000002,0.8,0.565,1.7,0.9640000000000001,0.83,2.04,1.2830000000000001,0.741,0.799,1.139,3.0580000000000003,3.097,2.662,1.167,1.449,2.353,3.3510000000000004,4.319,4.25,4.5680000000000005,3.7060000000000004
Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.11,0.069,0.096,0.125,0.139,0.124,0.136,0.145,0.385,0.495,0.515,0.532,0.488,0.44299999999999995,0.63,0.645
Burundi,0.039,0.040999999999999995,0.037000000000000005,0.036000000000000004,0.035,0.042,0.026000000000000002,0.012,0.012,0.013000000000000001,0.016,0.023,0.023,0.035,0.043,0.028999999999999998,0.035,0.035,0.028999999999999998,0.035,0.03,0.035,0.035,0.052000000000000005,0.063,0.071,0.075,0.077,0.076,0.092,0.095,0.099,0.099,0.10300000000000001,0.09,0.096,0.1,0.105
Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006999999999999999,0.013000000000000001,0.018000000000000002,0.028999999999999998,0.054000000000000006,0.10300000000000001,0.276,0.725,1.357,1.6440000000000001,2.104,2.282,1.8030000000000002,1.526,1.5830000000000002,1.48
Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8869999999999998,1.0590000000000002,0.557,0.06,0.21899999999999997,0.046
Canada,4.4,3.278,7.457999999999999,3.641,1.252,1.4280000000000002,3.697,2.4930000000000003,3.9330000000000003,12.363,15.543,1.6880000000000002,1.8359999999999999,2.6919999999999997,0.941,2.468,1.936,7.47,11.683,12.953,12.685,16.105999999999998,15.231,23.585,22.482,18.68,23.405,19.559,23.614,17.517,18.482,14.399000000000001,11.392000000000001,10.695,12.860999999999999,8.708,2.682,3.313
Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1.19,1.351,1.8,1.7,1.903,2.1519999999999997,2.285,1.6280000000000001,1.1540000000000001,1.348,0.958,0.732,0.0,0.0,0.0,0.0,0.0,0.002
China,0.308,0.237,0.33,0.43,0.8,1.11,1.21,1.3,1.51,1.55,1.93,3.11,4.98,4.5,1.63,0.755,0.124,0.08900000000000001,0.1,0.366,1.546,1.8,2.3,2.975,3.4,5.011,5.388999999999999,4.251,3.842,6.006,5.545,6.562,6.874,7.438,6.749,6.21,6.185,7.61
Colombia,0.044000000000000004,0.086,0.038,0.039,0.03,0.005,0.005,0.0,0.0,0.226,0.225,0.2,0.34,0.302,0.3,0.32,0.16399999999999998,0.1,0.085,0.04,0.1,0.04,0.008,0.075,0.048,0.016,0.021,0.039,0.077,0.021,0.01,0.008,0.006999999999999999,0.028999999999999998,0.047,0.045,0.37799999999999995,0.078
Comoros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo-Brazzaville,0.006999999999999999,0.019,0.026000000000000002,0.057,0.08,0.084,0.129,0.14800000000000002,0.149,0.061,0.013999999999999999,0.075,0.10800000000000001,0.11,0.11199999999999999,0.115,0.12,0.12,0.126,0.2,0.26,0.25,0.4,0.359,0.40399999999999997,0.418,0.41100000000000003,0.449,0.436,0.44,0.281,0.027000000000000003,0.025,0.055999999999999994,0.018000000000000002,0.013000000000000001,0.021,0.022000000000000002
Congo-Kinshasa,0.01,0.013999999999999999,0.011000000000000001,0.009000000000000001,0.006999999999999999,0.006999999999999999,0.003,0.003,0.003,0.005,0.005,0.002,0.002,0.053,0.055,0.057999999999999996,0.3,0.3,0.055,0.045,0.053,0.012,0.02,0.003,0.001,0.071,0.013999999999999999,0.076,0.083,0.105,0.161,0.044000000000000004,0.626,0.63,1.138,0.02,0.02,0.6679999999999999
Cook Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,0.0,0.0,0.0,0.003,0.002,0.001,0.177,0.28,0.28,0.24100000000000002,0.289,0.19399999999999998,0.05,0.1,0.0,0.02,0.24,0.115,0.077,0.001,0.022000000000000002,0.13,0.035,0.1,0.20199999999999999,0.081,0.149,0.203,0.096,0.151,0.16399999999999998,0.28300000000000003,0.419,0.531,0.759,0.537,0.807,0.551
Cote dIvoire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.022000000000000002,0.054000000000000006,0.0,0.0,0.023,0.036000000000000004,0.019
Cuba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,1.98,7.867000000000001,4.418,8.135,7.044,3.155,2.165,4.172,5.857,11.66,11.773,3.075,8.647,6.28,1.8,4.012,3.782,3.793,3.28,5.223,8.417,8.199,8.939,7.023,8.673,12.943,6.767,10.427,12.815,11.208,10.599,11.694,15.92,11.46,12.702,15.644,14.975999999999999,15.218
Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,0.013000000000000001,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.02,0.025,0.055,1.12,1.642,1.723,1.57,0.861,0.5,1.12,0.873,1.295,0.23800000000000002,0.662,0.8370000000000001,0.512,0.08199999999999999,0.019
Egypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.214,0.228,0.153,0.174,0.168,0.20800000000000002,0.251,0.126,0.183,0.152,0.102,0.077,0.061,0.051,0.054000000000000006,0.065,0.068
El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.08900000000000001,0.018000000000000002,0.018000000000000002,0.006,0.011000000000000001,0.006999999999999999,0.098,0.09,0.105,0.033,0.043,0.106,0.061,0.46,0.9,0.7,0.43,0.433,0.466,0.322,0.011000000000000001,0.038,0.083,0.20800000000000002,0.174,0.21600000000000003,0.163,0.28300000000000003,0.589,0.963,1.0659999999999998,1.675
Equatorial Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falkland Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faroe Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,2.374,2.77,4.052,5.459,5.6370000000000005,5.635,6.215,6.104,7.794,9.337,11.1,7.931,9.067,8.013,7.2,7.3,5.367000000000001,8.105,9.582,11.356,12.206,11.769,13.464,11.882,11.667,17.948,14.118,15.419,16.107,15.46,15.719000000000001,17.656,19.089000000000002,17.590999999999998,21.622,21.459,22.11,22.204
France,15.639000000000001,10.939,9.452,7.327000000000001,5.4239999999999995,5.52,7.907,8.852,7.716,8.105,6.6739999999999995,5.516,4.455,3.6630000000000003,3.725,2.86,3.617,4.24,4.59,4.965,3.695,4.5,3.705,6.959,6.571000000000001,8.062000000000001,8.522,10.782,10.748,18.517,19.475,9.501,12.213,11.687000000000001,7.872000000000001,9.961,19.903,21.134
French Guiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.38799999999999996,0.337,0.344,0.34600000000000003
"Gambia, The",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.003,0.004,0.004,0.0,0.06,0.065,0.065,0.9,0.4,0.6,0.45,1.046,0.945,0.878,0.815,0.629,0.435,0.275,0.198,0.106,0.081,0.128,0.027000000000000003,0.051,0.223,0.511,0.247
Gibraltar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,0.654,0.39799999999999996,0.7709999999999999,1.915,2.591,0.948,1.584,0.977,0.7,1.028,1.33,1.4980000000000002,0.9670000000000001,1.093,0.82,1.4,2.66,3.01,2.5,1.811,1.729,3.562,4.602,4.169,4.854,5.6160000000000005,6.14,6.412000000000001,7.575,7.601,8.517000000000001,7.18,5.954,5.787999999999999,9.462,11.081,9.833,8.696
Greenland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guadeloupe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.021,0.018000000000000002,0.023,0.245,0.12300000000000001,0.095,0.055,0.031,0.040999999999999995,0.023,0.008,0.008,0.005,0.037000000000000005,0.36200000000000004,0.511,0.37200000000000005,0.313,0.708,0.585,0.747,0.8909999999999999
Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.012,0.015,0.02,0.015,0.013999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,0.006999999999999999,0.008,0.008,0.008,0.002,0.002,0.01,0.009000000000000001,0.005,0.005,0.005,0.005,0.002,0.016,0.017,0.005,0.005,0.12,0.06,0.15,0.315,0.31,0.4,0.331,0.408,0.057999999999999996,0.019,0.012,0.0,0.0,0.022000000000000002,0.171,0.154,0.268,0.8270000000000001,0.679,0.195,0.32899999999999996
Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,3.753,5.875,7.6,7.876,7.02,9.0,10.204,10.4,10.182,10.397,9.837,11.001,10.897,10.959000000000001,10.800999999999998,10.963,10.511,10.735,11.155999999999999,9.969,10.288,11.742,11.620999999999999,12.575999999999999
Hungary,10.182,10.625,10.421,10.817,11.589,12.732000000000001,11.862,12.61,13.614,12.959000000000001,13.309000000000001,8.408999999999999,4.85,3.25,3.0,3.21,3.47,4.41,4.042,3.403,9.523,10.402999999999999,12.605,14.077,10.524000000000001,15.637,15.392999999999999,14.68,12.774000000000001,10.972000000000001,9.897,14.664000000000001,16.97,16.635,19.078,19.936,17.952,19.803
Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,0.005,0.005,0.006,0.004,0.006,0.016,0.17,0.885,1.095,0.9279999999999999,1.0,1.4,1.425,1.44,1.55,1.675,1.65,1.575,1.49,1.35,1.54,1.5,1.52,1.7480000000000002,1.735,1.7630000000000001,2.957,5.23,5.899,5.359,5.61,5.252999999999999,4.794,5.598,5.008,5.244,5.617000000000001,5.611000000000001
