country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Bolivia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.003,0.003,0.003,0.003,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,0.196,0.332,0.20600000000000002,0.071,0.0,0.004,0.01,0.01,0.008,0.009000000000000001,0.006999999999999999,0.008,0.008,0.011000000000000001,0.0,0.0,0.008,0.008,0.008,0.005,0.004,0.006,0.01,0.006,0.006999999999999999,0.16,0.28300000000000003,2.0340000000000003,0.6890000000000001,1.08,1.2570000000000001,2.544,0.467,0.0,0.003,0.21899999999999997,0.518,0.156
British Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,0.866,1.095,1.794,2.221,2.2430000000000003,2.9560000000000004,1.47,0.9520000000000001,0.8490000000000001,0.71,1.656,0.96,0.584,1.52,1.23,2.121,2.252,4.335,4.211,3.627,5.584,8.017000000000001,8.335,6.772,6.62,8.38,8.882,7.5329999999999995,8.441,7.735,9.613,12.11,10.661,9.532,13.774000000000001,14.825999999999999,10.94,9.186
Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,30.48,36.365,36.713,38.895,40.828,42.317,38.238,46.901,33.866,21.95,16.494,19.815,26.224,29.364,44.821999999999996,40.596,42.233000000000004,43.00899999999999,39.501999999999995,42.911,48.515,38.402,36.536,29.325,33.007,42.332,41.544,50.118,55.731,50.87,43.763000000000005,51.076,57.971000000000004,62.739,59.37,68.462,65.17399999999999,59.909
Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.039
China,0.0,0.0,0.0,0.0,0.03,0.04,0.04,0.04,0.04,0.04,0.09,0.26,0.26,0.445,3.8930000000000002,6.025,7.7,8.051,7.157,9.65,10.3,10.4,10.704,10.339,9.476,11.194,12.270999999999999,14.565999999999999,16.644000000000002,17.386,19.059,19.307000000000002,17.653,18.669,18.158,18.654,18.907,19.47
Colombia,0.019,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.064,0.027000000000000003,0.037000000000000005,0.21,0.618,1.182,1.682,1.758,1.8130000000000002,0.877,1.473,1.077,0.7979999999999999,1.5430000000000001,0.715,1.3769999999999998,0.8490000000000001,0.46,0.045,0.009000000000000001
Comoros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo-Brazzaville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.022000000000000002,0.033,0.022000000000000002,0.022000000000000002
Congo-Kinshasa,0.107,0.141,0.10800000000000001,0.11,0.135,0.154,0.187,0.19,0.11199999999999999,0.31,0.062,0.12,1.23,1.415,1.077,1.486,1.486,0.718,0.40399999999999997,0.754,1.2790000000000001,1.202,1.334,1.331,1.395,1.735,1.3230000000000002,1.402,0.674,0.887,0.9159999999999999,0.171,0.048,0.048,0.069,0.42200000000000004,0.42,0.062
Cook Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,0.0,0.0,0.107,0.488,0.44299999999999995,0.06,0.1,0.11,0.084,0.098,0.126,0.174,0.098,0.081,0.006,0.151,0.109,0.24100000000000002,0.068,0.128,0.49700000000000005,0.379,0.478,0.273,0.44,0.07,0.06,0.04,0.166,0.134,0.135,0.32,0.402,0.484,0.555,0.643,0.657,0.741
Cote dIvoire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.951,0.593,1.291,1.238,1.156,1.565,1.327,1.409,1.3980000000000001,1.065,0.772,0.599,0.484,0.491,0.615,0.645,0.82,0.877,0.872,1.246,1.8769999999999998
Cuba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,3.2119999999999997,2.331,2.39,3.928,2.16,2.695,2.083,1.758,1.6480000000000001,2.201,4.925,5.047,4.901,5.095,6.62,4.806,19.180999999999997,11.049000000000001,7.6,7.5360000000000005,7.752000000000001,8.774,11.01,15.568,11.545,11.574000000000002,13.702,11.377,11.36,10.874,11.734000000000002,10.374,10.706,10.377,9.847000000000001,9.732999999999999,9.919,10.655
Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.035,0.016,0.001,0.039,0.038,0.021,0.01,0.013999999999999999,0.012,0.028999999999999998,0.047,0.046,0.402,0.212
Egypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32799999999999996,0.45299999999999996,0.9590000000000001,1.0390000000000001,0.873,0.946,0.557,0.8140000000000001,1.022,1.1179999999999999,1.595,1.679,0.474,0.46,0.73,0.747,0.33299999999999996,0.34700000000000003
El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01,0.004,0.002,0.009000000000000001,0.002,0.046,0.011000000000000001,0.013999999999999999,0.065,0.021,0.018000000000000002,0.023,0.20800000000000002,0.11199999999999999,0.044000000000000004,0.051,0.10300000000000001,0.084,0.038,0.009000000000000001,0.006999999999999999,0.08900000000000001,0.079,0.08900000000000001,0.102,0.078,0.091,0.20800000000000002,0.064,0.078,0.09
Equatorial Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332,0.563,0.642,0.7609999999999999,0.7,1.3030000000000002,0.14400000000000002
Falkland Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faroe Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,1.163,0.526,1.7380000000000002,0.6809999999999999,0.42200000000000004,0.941,0.49200000000000005,0.507,0.409,0.469,0.36,0.6409999999999999,0.6729999999999999,0.429,0.625,0.27899999999999997,1.706,0.45,0.276,0.23199999999999998,0.326,1.81,1.5390000000000001,7.03,6.797000000000001,0.9329999999999999,2.717,2.862,3.335,3.375,5.218,3.804,1.645,1.876,3.655,5.122000000000001,3.159,1.7790000000000001
France,12.394,15.597000000000001,13.120999999999999,20.555,29.993000000000002,28.658,33.134,38.293,44.425,49.974,52.111999999999995,58.409,58.533,65.093,66.85,72.70100000000001,72.428,69.634,62.152,68.108,73.17399999999999,72.861,80.73899999999999,73.373,68.477,68.39,71.863,67.595,58.736000000000004,44.451,50.188,65.914,56.733999999999995,60.148,75.063,74.024,61.403999999999996,61.248000000000005
French Guiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Gambia, The",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,0.44,0.47200000000000003,0.521,0.225,0.25,0.27,0.275,0.281,0.282,0.28,0.195,0.215,0.28600000000000003,0.28800000000000003,0.31,0.285,0.348,0.42200000000000004,0.4,0.42200000000000004,0.392,0.302,0.612,0.604,0.665,0.639,0.754,0.24600000000000002,0.5379999999999999,0.752,1.036,0.691,0.667,0.53,0.522,0.5870000000000001,0.187,0.268
Gibraltar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,0.038,0.08900000000000001,0.049,0.032,0.03,0.209,0.297,0.36200000000000004,0.392,0.637,0.619,0.8540000000000001,0.36200000000000004,0.284,0.43,0.593,1.314,0.7090000000000001,0.89,1.6469999999999998,1.74,1.062,1.706,2.076,2.0340000000000003,1.8359999999999999,1.9380000000000002,2.057,1.962,3.233,2.8110000000000004,3.948,4.169,3.9010000000000002,0.642,1.473,1.037,2.459
Greenland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guadeloupe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.023,0.08800000000000001,0.061,0.465,0.8270000000000001,0.336,0.44,0.428,0.46399999999999997,0.33899999999999997,0.09,0.132,0.076,0.094,0.139,0.193,0.34600000000000003,0.588,1.207,1.087,1.335,1.858
Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,0.011000000000000001,0.012,0.012,0.012,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.005,0.005,0.0,0.0,0.03,0.16,0.006,0.016,0.006,0.005,0.0,0.0,0.0,0.015,0.002,0.011000000000000001,0.0,0.012,0.046,0.013000000000000001,0.127,0.079,0.156,0.505,0.536,0.016,0.025
Hong Kong,0.308,0.237,0.272,0.368,0.74,1.05,1.208,1.3619999999999999,1.44,1.77,1.797,3.06,4.963,4.5,1.758,1.483,0.531,0.5589999999999999,0.61,0.633,1.181,1.581,2.175,3.008,3.0869999999999997,4.498,4.5280000000000005,4.035,3.553,3.7310000000000003,2.609,2.957,1.838,1.65,1.226,1.187,1.205,1.341
Hungary,2.795,2.641,1.68,1.7409999999999999,1.32,1.9240000000000002,1.3459999999999999,1.9969999999999999,2.322,1.875,2.039,1.047,1.521,0.7559999999999999,0.9,0.805,1.28,2.261,3.302,2.34,6.082999999999999,7.232,8.349,7.138,3.056,9.41,8.186,10.694,8.871,5.459,4.702,8.021,9.003,4.758,5.69,6.249,5.24,6.925
Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,0.042,0.094,0.078,0.08900000000000001,0.111,0.107,0.067,0.03,0.09699999999999999,0.091,0.095,0.07,0.146,0.10099999999999999,0.12,0.05,0.13,0.321,0.27,0.187,0.195,0.23199999999999998,0.175,0.057999999999999996,0.04,0.209,0.21600000000000003,0.29,0.38799999999999996,0.057999999999999996,0.062,0.135,0.154,1.651,4.433,5.15,6.71,7.202999999999999
Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
